FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
04,Arizona,1995,11,"3,387,845   ","2,250,423   ",66.4   ,"2,134,535   ",63.0   ,"115,888   ",5.1   
05,Arkansas,1995,11,"1,922,552   ","1,225,804   ",63.8   ,"1,165,022   ",60.6   ,"60,782   ",5.0   
06,California,1995,11,"23,326,330   ","15,281,638   ",65.5   ,"14,077,569   ",60.4   ,"1,204,069   ",7.9   
037,Los Angeles County,1995,11,"6,690,129   ","4,297,837   ",64.2   ,"3,934,658   ",58.8   ,"363,179   ",8.5   
08,Colorado,1995,11,"2,920,296   ","2,150,196   ",73.6   ,"2,060,405   ",70.6   ,"89,791   ",4.2   
09,Connecticut,1995,11,"2,552,342   ","1,737,922   ",68.1   ,"1,647,294   ",64.5   ,"90,628   ",5.2   
10,Delaware,1995,11,"558,766   ","385,754   ",69.0   ,"367,142   ",65.7   ,"18,612   ",4.8   
11,District of Columbia,1995,11,"453,829   ","295,784   ",65.2   ,"269,898   ",59.5   ,"25,886   ",8.8   
12,Florida,1995,11,"11,410,858   ","7,071,474   ",62.0   ,"6,676,313   ",58.5   ,"395,161   ",5.6   
13,Georgia,1995,11,"5,505,703   ","3,714,890   ",67.5   ,"3,539,093   ",64.3   ,"175,797   ",4.7   
15,Hawaii,1995,11,"868,342   ","584,803   ",67.3   ,"550,758   ",63.4   ,"34,045   ",5.8   
16,Idaho,1995,11,"865,774   ","606,925   ",70.1   ,"573,372   ",66.2   ,"33,553   ",5.5   
17,Illinois,1995,11,"9,056,028   ","6,185,632   ",68.3   ,"5,858,890   ",64.7   ,"326,742   ",5.3   
18,Indiana,1995,11,"4,449,319   ","3,110,668   ",69.9   ,"2,973,683   ",66.8   ,"136,985   ",4.4   
19,Iowa,1995,11,"2,183,555   ","1,596,458   ",73.1   ,"1,540,710   ",70.6   ,"55,748   ",3.5   
20,Kansas,1995,11,"1,927,632   ","1,355,064   ",70.3   ,"1,300,576   ",67.5   ,"54,488   ",4.0   
21,Kentucky,1995,11,"2,968,433   ","1,850,351   ",62.3   ,"1,749,143   ",58.9   ,"101,208   ",5.5   
22,Louisiana,1995,11,"3,202,868   ","1,963,488   ",61.3   ,"1,832,848   ",57.2   ,"130,640   ",6.7   
23,Maine,1995,11,"957,664   ","643,839   ",67.2   ,"607,405   ",63.4   ,"36,434   ",5.7   
24,Maryland,1995,11,"3,835,486   ","2,715,045   ",70.8   ,"2,579,767   ",67.3   ,"135,278   ",5.0   
25,Massachusetts,1995,11,"4,758,411   ","3,197,671   ",67.2   ,"3,032,317   ",63.7   ,"165,354   ",5.2   
26,Michigan,1995,11,"7,317,656   ","4,828,251   ",66.0   ,"4,586,121   ",62.7   ,"242,130   ",5.0   
27,Minnesota,1995,11,"3,508,326   ","2,639,322   ",75.2   ,"2,542,623   ",72.5   ,"96,699   ",3.7   
28,Mississippi,1995,11,"2,010,559   ","1,252,214   ",62.3   ,"1,174,062   ",58.4   ,"78,152   ",6.2   
29,Missouri,1995,11,"4,062,644   ","2,834,219   ",69.8   ,"2,706,723   ",66.6   ,"127,496   ",4.5   
30,Montana,1995,11,"660,832   ","445,112   ",67.4   ,"419,216   ",63.4   ,"25,896   ",5.8   
31,Nebraska,1995,11,"1,236,721   ","908,924   ",73.5   ,"884,501   ",71.5   ,"24,423   ",2.7   
32,Nevada,1995,11,"1,244,242   ","862,301   ",69.3   ,"816,117   ",65.6   ,"46,184   ",5.4   
33,New Hampshire,1995,11,"884,260   ","631,663   ",71.4   ,"608,679   ",68.8   ,"22,984   ",3.6   
34,New Jersey,1995,11,"6,212,361   ","4,115,855   ",66.3   ,"3,852,915   ",62.0   ,"262,940   ",6.4   
35,New Mexico,1995,11,"1,264,199   ","806,716   ",63.8   ,"748,939   ",59.2   ,"57,777   ",7.2   
36,New York,1995,11,"14,204,365   ","8,663,002   ",61.0   ,"8,110,860   ",57.1   ,"552,142   ",6.4   
51000,New York city,1995,11,"5,938,117   ","3,318,593   ",55.9   ,"3,039,679   ",51.2   ,"278,914   ",8.4   
37,North Carolina,1995,11,"5,639,609   ","3,782,888   ",67.1   ,"3,610,225   ",64.0   ,"172,663   ",4.6   
38,North Dakota,1995,11,"479,650   ","342,174   ",71.3   ,"331,137   ",69.0   ,"11,037   ",3.2   
39,Ohio,1995,11,"8,500,653   ","5,627,241   ",66.2   ,"5,339,027   ",62.8   ,"288,214   ",5.1   
40,Oklahoma,1995,11,"2,463,173   ","1,563,434   ",63.5   ,"1,495,091   ",60.7   ,"68,343   ",4.4   
41,Oregon,1995,11,"2,467,425   ","1,678,609   ",68.0   ,"1,594,969   ",64.6   ,"83,640   ",5.0   
42,Pennsylvania,1995,11,"9,386,471   ","5,913,254   ",63.0   ,"5,560,657   ",59.2   ,"352,597   ",6.0   
44,Rhode Island,1995,11,"784,258   ","511,298   ",65.2   ,"481,142   ",61.3   ,"30,156   ",5.9   
45,South Carolina,1995,11,"2,826,830   ","1,867,819   ",66.1   ,"1,767,902   ",62.5   ,"99,917   ",5.3   
46,South Dakota,1995,11,"540,807   ","386,819   ",71.5   ,"374,342   ",69.2   ,"12,477   ",3.2   
47,Tennessee,1995,11,"4,102,561   ","2,731,677   ",66.6   ,"2,587,810   ",63.1   ,"143,867   ",5.3   
48,Texas,1995,11,"13,907,799   ","9,639,597   ",69.3   ,"9,039,203   ",65.0   ,"600,394   ",6.2   
49,Utah,1995,11,"1,423,733   ","1,025,780   ",72.0   ,"991,597   ",69.6   ,"34,183   ",3.3   
50,Vermont,1995,11,"450,097   ","322,140   ",71.6   ,"308,623   ",68.6   ,"13,517   ",4.2   
51,Virginia,1995,11,"5,001,786   ","3,430,256   ",68.6   ,"3,276,988   ",65.5   ,"153,268   ",4.5   
53,Washington,1995,11,"4,147,284   ","2,839,099   ",68.5   ,"2,660,731   ",64.2   ,"178,368   ",6.3   
54,West Virginia,1995,11,"1,436,870   ","788,904   ",54.9   ,"724,622   ",50.4   ,"64,282   ",8.1   
55,Wisconsin,1995,11,"3,926,808   ","2,888,035   ",73.5   ,"2,778,134   ",70.7   ,"109,901   ",3.8   
56,Wyoming,1995,11,"360,164   ","253,895   ",70.5   ,"241,422   ",67.0   ,"12,473   ",4.9   
01,Alabama,1995,12,"3,268,549   ","2,064,963   ",63.2   ,"1,951,199   ",59.7   ,"113,764   ",5.5   
02,Alaska,1995,12,"417,354   ","304,664   ",73.0   ,"281,391   ",67.4   ,"23,273   ",7.6   
04,Arizona,1995,12,"3,397,530   ","2,252,294   ",66.3   ,"2,136,043   ",62.9   ,"116,251   ",5.2   
05,Arkansas,1995,12,"1,923,953   ","1,226,869   ",63.8   ,"1,165,621   ",60.6   ,"61,248   ",5.0   
06,California,1995,12,"23,338,433   ","15,283,052   ",65.5   ,"14,083,954   ",60.3   ,"1,199,098   ",7.8   
037,Los Angeles County,1995,12,"6,689,915   ","4,299,571   ",64.3   ,"3,932,971   ",58.8   ,"366,600   ",8.5   
08,Colorado,1995,12,"2,926,239   ","2,151,620   ",73.5   ,"2,061,942   ",70.5   ,"89,678   ",4.2   
09,Connecticut,1995,12,"2,552,783   ","1,738,331   ",68.1   ,"1,647,891   ",64.6   ,"90,440   ",5.2   
10,Delaware,1995,12,"559,832   ","385,353   ",68.8   ,"366,213   ",65.4   ,"19,140   ",5.0   
11,District of Columbia,1995,12,"454,179   ","294,578   ",64.9   ,"268,965   ",59.2   ,"25,613   ",8.7   
12,Florida,1995,12,"11,428,972   ","7,078,858   ",61.9   ,"6,686,458   ",58.5   ,"392,400   ",5.5   
13,Georgia,1995,12,"5,516,648   ","3,719,365   ",67.4   ,"3,546,201   ",64.3   ,"173,164   ",4.7   
15,Hawaii,1995,12,"868,431   ","585,307   ",67.4   ,"551,073   ",63.5   ,"34,234   ",5.8   
16,Idaho,1995,12,"867,771   ","607,857   ",70.0   ,"574,195   ",66.2   ,"33,662   ",5.5   
17,Illinois,1995,12,"9,060,151   ","6,186,448   ",68.3   ,"5,859,970   ",64.7   ,"326,478   ",5.3   
18,Indiana,1995,12,"4,452,872   ","3,105,492   ",69.7   ,"2,968,057   ",66.7   ,"137,435   ",4.4   
19,Iowa,1995,12,"2,184,872   ","1,598,785   ",73.2   ,"1,542,625   ",70.6   ,"56,160   ",3.5   
20,Kansas,1995,12,"1,928,626   ","1,355,437   ",70.3   ,"1,300,900   ",67.5   ,"54,537   ",4.0   
21,Kentucky,1995,12,"2,970,467   ","1,848,968   ",62.2   ,"1,748,265   ",58.9   ,"100,703   ",5.4   
22,Louisiana,1995,12,"3,204,879   ","1,964,853   ",61.3   ,"1,834,006   ",57.2   ,"130,847   ",6.7   
23,Maine,1995,12,"957,632   ","645,146   ",67.4   ,"609,098   ",63.6   ,"36,048   ",5.6   
24,Maryland,1995,12,"3,838,294   ","2,715,432   ",70.7   ,"2,580,203   ",67.2   ,"135,229   ",5.0   
25,Massachusetts,1995,12,"4,760,359   ","3,196,532   ",67.1   ,"3,033,976   ",63.7   ,"162,556   ",5.1   
26,Michigan,1995,12,"7,323,371   ","4,830,314   ",66.0   ,"4,590,827   ",62.7   ,"239,487   ",5.0   
27,Minnesota,1995,12,"3,511,991   ","2,643,212   ",75.3   ,"2,544,559   ",72.5   ,"98,653   ",3.7   
28,Mississippi,1995,12,"2,011,636   ","1,251,440   ",62.2   ,"1,173,726   ",58.3   ,"77,714   ",6.2   
29,Missouri,1995,12,"4,066,186   ","2,836,442   ",69.8   ,"2,709,477   ",66.6   ,"126,965   ",4.5   
30,Montana,1995,12,"661,801   ","445,072   ",67.3   ,"419,256   ",63.4   ,"25,816   ",5.8   
31,Nebraska,1995,12,"1,237,955   ","909,599   ",73.5   ,"884,948   ",71.5   ,"24,651   ",2.7   
32,Nevada,1995,12,"1,249,123   ","865,301   ",69.3   ,"819,131   ",65.6   ,"46,170   ",5.3   
33,New Hampshire,1995,12,"886,347   ","631,321   ",71.2   ,"608,477   ",68.6   ,"22,844   ",3.6   
34,New Jersey,1995,12,"6,216,491   ","4,117,039   ",66.2   ,"3,854,152   ",62.0   ,"262,887   ",6.4   
35,New Mexico,1995,12,"1,266,398   ","807,778   ",63.8   ,"748,783   ",59.1   ,"58,995   ",7.3   
36,New York,1995,12,"14,206,355   ","8,662,947   ",61.0   ,"8,114,492   ",57.1   ,"548,455   ",6.3   
51000,New York city,1995,12,"5,940,780   ","3,321,656   ",55.9   ,"3,042,645   ",51.2   ,"279,011   ",8.4   
37,North Carolina,1995,12,"5,647,957   ","3,792,816   ",67.2   ,"3,618,700   ",64.1   ,"174,116   ",4.6   
38,North Dakota,1995,12,"480,714   ","342,534   ",71.3   ,"331,539   ",69.0   ,"10,995   ",3.2   
39,Ohio,1995,12,"8,503,592   ","5,627,589   ",66.2   ,"5,339,573   ",62.8   ,"288,016   ",5.1   
40,Oklahoma,1995,12,"2,465,344   ","1,564,902   ",63.5   ,"1,497,186   ",60.7   ,"67,716   ",4.3   
41,Oregon,1995,12,"2,471,684   ","1,683,102   ",68.1   ,"1,596,988   ",64.6   ,"86,114   ",5.1   
42,Pennsylvania,1995,12,"9,388,997   ","5,915,706   ",63.0   ,"5,562,938   ",59.2   ,"352,768   ",6.0   
44,Rhode Island,1995,12,"784,726   ","511,479   ",65.2   ,"482,192   ",61.4   ,"29,287   ",5.7   
45,South Carolina,1995,12,"2,829,784   ","1,865,868   ",65.9   ,"1,765,216   ",62.4   ,"100,652   ",5.4   
46,South Dakota,1995,12,"540,889   ","387,241   ",71.6   ,"374,644   ",69.3   ,"12,597   ",3.3   
47,Tennessee,1995,12,"4,109,129   ","2,734,017   ",66.5   ,"2,590,837   ",63.1   ,"143,180   ",5.2   
48,Texas,1995,12,"13,927,293   ","9,644,371   ",69.2   ,"9,047,462   ",65.0   ,"596,909   ",6.2   
49,Utah,1995,12,"1,427,163   ","1,026,901   ",72.0   ,"992,624   ",69.6   ,"34,277   ",3.3   
50,Vermont,1995,12,"451,128   ","322,568   ",71.5   ,"309,086   ",68.5   ,"13,482   ",4.2   
51,Virginia,1995,12,"5,006,789   ","3,425,538   ",68.4   ,"3,273,519   ",65.4   ,"152,019   ",4.4   
53,Washington,1995,12,"4,152,513   ","2,844,270   ",68.5   ,"2,666,670   ",64.2   ,"177,600   ",6.2   
54,West Virginia,1995,12,"1,436,755   ","788,702   ",54.9   ,"724,425   ",50.4   ,"64,277   ",8.1   
55,Wisconsin,1995,12,"3,930,255   ","2,891,924   ",73.6   ,"2,781,917   ",70.8   ,"110,007   ",3.8   
56,Wyoming,1995,12,"360,180   ","253,811   ",70.5   ,"241,347   ",67.0   ,"12,464   ",4.9   
01,Alabama,1996,01,"3,271,364   ","2,065,081   ",63.1   ,"1,952,886   ",59.7   ,"112,195   ",5.4   
02,Alaska,1996,01,"417,332   ","305,014   ",73.1   ,"281,623   ",67.5   ,"23,391   ",7.7   
04,Arizona,1996,01,"3,406,214   ","2,255,004   ",66.2   ,"2,137,726   ",62.8   ,"117,278   ",5.2   
05,Arkansas,1996,01,"1,926,354   ","1,227,832   ",63.7   ,"1,166,002   ",60.5   ,"61,830   ",5.0   
06,California,1996,01,"23,348,537   ","15,288,367   ",65.5   ,"14,094,769   ",60.4   ,"1,193,598   ",7.8   
037,Los Angeles County,1996,01,"6,689,303   ","4,300,967   ",64.3   ,"3,931,300   ",58.8   ,"369,667   ",8.6   
08,Colorado,1996,01,"2,932,182   ","2,152,863   ",73.4   ,"2,062,939   ",70.4   ,"89,924   ",4.2   
09,Connecticut,1996,01,"2,553,224   ","1,739,240   ",68.1   ,"1,648,710   ",64.6   ,"90,530   ",5.2   
10,Delaware,1996,01,"559,898   ","385,428   ",68.8   ,"365,771   ",65.3   ,"19,657   ",5.1   
11,District of Columbia,1996,01,"453,529   ","293,251   ",64.7   ,"267,872   ",59.1   ,"25,379   ",8.7   
12,Florida,1996,01,"11,447,078   ","7,087,200   ",61.9   ,"6,697,939   ",58.5   ,"389,261   ",5.5   
13,Georgia,1996,01,"5,526,592   ","3,725,846   ",67.4   ,"3,554,407   ",64.3   ,"171,439   ",4.6   
15,Hawaii,1996,01,"869,516   ","586,157   ",67.4   ,"551,713   ",63.5   ,"34,444   ",5.9   
16,Idaho,1996,01,"868,767   ","608,817   ",70.1   ,"575,049   ",66.2   ,"33,768   ",5.5   
17,Illinois,1996,01,"9,063,271   ","6,190,064   ",68.3   ,"5,863,322   ",64.7   ,"326,742   ",5.3   
18,Indiana,1996,01,"4,456,424   ","3,099,629   ",69.6   ,"2,964,380   ",66.5   ,"135,249   ",4.4   
19,Iowa,1996,01,"2,185,189   ","1,601,268   ",73.3   ,"1,544,504   ",70.7   ,"56,764   ",3.5   
20,Kansas,1996,01,"1,930,620   ","1,356,537   ",70.3   ,"1,301,345   ",67.4   ,"55,192   ",4.1   
21,Kentucky,1996,01,"2,972,500   ","1,848,097   ",62.2   ,"1,747,650   ",58.8   ,"100,447   ",5.4   
22,Louisiana,1996,01,"3,206,890   ","1,967,239   ",61.3   ,"1,836,231   ",57.3   ,"131,008   ",6.7   
23,Maine,1996,01,"958,598   ","646,522   ",67.4   ,"610,696   ",63.7   ,"35,826   ",5.5   
24,Maryland,1996,01,"3,841,103   ","2,717,291   ",70.7   ,"2,581,827   ",67.2   ,"135,464   ",5.0   
25,Massachusetts,1996,01,"4,762,306   ","3,196,804   ",67.1   ,"3,036,720   ",63.8   ,"160,084   ",5.0   
26,Michigan,1996,01,"7,328,085   ","4,835,441   ",66.0   ,"4,597,158   ",62.7   ,"238,283   ",4.9   
27,Minnesota,1996,01,"3,515,655   ","2,647,357   ",75.3   ,"2,546,684   ",72.4   ,"100,673   ",3.8   
28,Mississippi,1996,01,"2,013,712   ","1,251,173   ",62.1   ,"1,173,622   ",58.3   ,"77,551   ",6.2   
29,Missouri,1996,01,"4,068,727   ","2,840,883   ",69.8   ,"2,712,737   ",66.7   ,"128,146   ",4.5   
30,Montana,1996,01,"662,772   ","445,349   ",67.2   ,"419,651   ",63.3   ,"25,698   ",5.8   
31,Nebraska,1996,01,"1,239,190   ","910,460   ",73.5   ,"885,575   ",71.5   ,"24,885   ",2.7   
32,Nevada,1996,01,"1,254,002   ","868,431   ",69.3   ,"822,291   ",65.6   ,"46,140   ",5.3   
33,New Hampshire,1996,01,"887,434   ","631,069   ",71.1   ,"608,143   ",68.5   ,"22,926   ",3.6   
34,New Jersey,1996,01,"6,219,619   ","4,120,887   ",66.3   ,"3,857,463   ",62.0   ,"263,424   ",6.4   
35,New Mexico,1996,01,"1,268,595   ","808,982   ",63.8   ,"748,806   ",59.0   ,"60,176   ",7.4   
36,New York,1996,01,"14,207,342   ","8,670,728   ",61.0   ,"8,123,720   ",57.2   ,"547,008   ",6.3   
51000,New York city,1996,01,"5,943,142   ","3,328,136   ",56.0   ,"3,047,689   ",51.3   ,"280,447   ",8.4   
37,North Carolina,1996,01,"5,657,297   ","3,804,653   ",67.3   ,"3,629,174   ",64.2   ,"175,479   ",4.6   
38,North Dakota,1996,01,"480,780   ","342,996   ",71.3   ,"332,002   ",69.1   ,"10,994   ",3.2   
39,Ohio,1996,01,"8,505,532   ","5,629,650   ",66.2   ,"5,342,051   ",62.8   ,"287,599   ",5.1   
40,Oklahoma,1996,01,"2,467,514   ","1,567,002   ",63.5   ,"1,499,911   ",60.8   ,"67,091   ",4.3   
41,Oregon,1996,01,"2,475,941   ","1,687,944   ",68.2   ,"1,599,359   ",64.6   ,"88,585   ",5.2   
42,Pennsylvania,1996,01,"9,389,522   ","5,920,141   ",63.1   ,"5,568,171   ",59.3   ,"351,970   ",5.9   
44,Rhode Island,1996,01,"785,193   ","511,932   ",65.2   ,"483,417   ",61.6   ,"28,515   ",5.6   
45,South Carolina,1996,01,"2,831,738   ","1,864,321   ",65.8   ,"1,762,950   ",62.3   ,"101,371   ",5.4   
46,South Dakota,1996,01,"541,969   ","387,762   ",71.5   ,"375,008   ",69.2   ,"12,754   ",3.3   
47,Tennessee,1996,01,"4,114,698   ","2,735,607   ",66.5   ,"2,592,985   ",63.0   ,"142,622   ",5.2   
48,Texas,1996,01,"13,945,785   ","9,649,692   ",69.2   ,"9,057,113   ",64.9   ,"592,579   ",6.1   
49,Utah,1996,01,"1,430,593   ","1,028,225   ",71.9   ,"993,759   ",69.5   ,"34,466   ",3.4   
50,Vermont,1996,01,"451,158   ","323,075   ",71.6   ,"309,574   ",68.6   ,"13,501   ",4.2   
51,Virginia,1996,01,"5,011,787   ","3,421,771   ",68.3   ,"3,271,325   ",65.3   ,"150,446   ",4.4   
53,Washington,1996,01,"4,157,740   ","2,850,446   ",68.6   ,"2,673,364   ",64.3   ,"177,082   ",6.2   
54,West Virginia,1996,01,"1,436,641   ","788,851   ",54.9   ,"724,750   ",50.4   ,"64,101   ",8.1   
55,Wisconsin,1996,01,"3,933,702   ","2,897,083   ",73.6   ,"2,787,539   ",70.9   ,"109,544   ",3.8   
56,Wyoming,1996,01,"361,195   ","253,742   ",70.3   ,"241,295   ",66.8   ,"12,447   ",4.9   
01,Alabama,1996,02,"3,273,177   ","2,066,361   ",63.1   ,"1,955,196   ",59.7   ,"111,165   ",5.4   
02,Alaska,1996,02,"418,306   ","305,431   ",73.0   ,"282,017   ",67.4   ,"23,414   ",7.7   
04,Arizona,1996,02,"3,414,897   ","2,258,923   ",66.1   ,"2,139,959   ",62.7   ,"118,964   ",5.3   
05,Arkansas,1996,02,"1,927,755   ","1,228,903   ",63.7   ,"1,166,356   ",60.5   ,"62,547   ",5.1   
06,California,1996,02,"23,358,641   ","15,300,264   ",65.5   ,"14,112,923   ",60.4   ,"1,187,341   ",7.8   
037,Los Angeles County,1996,02,"6,688,491   ","4,302,811   ",64.3   ,"3,930,772   ",58.8   ,"372,039   ",8.6   
08,Colorado,1996,02,"2,938,124   ","2,154,547   ",73.3   ,"2,063,773   ",70.2   ,"90,774   ",4.2   
09,Connecticut,1996,02,"2,553,665   ","1,740,773   ",68.2   ,"1,649,969   ",64.6   ,"90,804   ",5.2   
10,Delaware,1996,02,"560,964   ","385,947   ",68.8   ,"366,053   ",65.3   ,"19,894   ",5.2   
11,District of Columbia,1996,02,"452,880   ","291,974   ",64.5   ,"266,744   ",58.9   ,"25,230   ",8.6   
12,Florida,1996,02,"11,464,184   ","7,097,519   ",61.9   ,"6,710,989   ",58.5   ,"386,530   ",5.4   
13,Georgia,1996,02,"5,536,536   ","3,735,367   ",67.5   ,"3,564,513   ",64.4   ,"170,854   ",4.6   
15,Hawaii,1996,02,"869,603   ","587,334   ",67.5   ,"552,647   ",63.6   ,"34,687   ",5.9   
16,Idaho,1996,02,"870,763   ","609,724   ",70.0   ,"575,910   ",66.1   ,"33,814   ",5.5   
17,Illinois,1996,02,"9,067,390   ","6,198,572   ",68.4   ,"5,869,704   ",64.7   ,"328,868   ",5.3   
18,Indiana,1996,02,"4,459,978   ","3,098,978   ",69.5   ,"2,963,765   ",66.5   ,"135,213   ",4.4   
19,Iowa,1996,02,"2,185,506   ","1,603,808   ",73.4   ,"1,546,303   ",70.8   ,"57,505   ",3.6   
20,Kansas,1996,02,"1,931,612   ","1,358,499   ",70.3   ,"1,302,225   ",67.4   ,"56,274   ",4.1   
21,Kentucky,1996,02,"2,974,533   ","1,848,269   ",62.1   ,"1,747,884   ",58.8   ,"100,385   ",5.4   
22,Louisiana,1996,02,"3,208,903   ","1,970,612   ",61.4   ,"1,839,598   ",57.3   ,"131,014   ",6.6   
23,Maine,1996,02,"958,565   ","647,971   ",67.6   ,"612,231   ",63.9   ,"35,740   ",5.5   
24,Maryland,1996,02,"3,843,911   ","2,721,207   ",70.8   ,"2,585,277   ",67.3   ,"135,930   ",5.0   
25,Massachusetts,1996,02,"4,764,252   ","3,199,599   ",67.2   ,"3,041,633   ",63.8   ,"157,966   ",4.9   
26,Michigan,1996,02,"7,333,800   ","4,844,330   ",66.1   ,"4,605,833   ",62.8   ,"238,497   ",4.9   
27,Minnesota,1996,02,"3,519,320   ","2,651,852   ",75.4   ,"2,549,318   ",72.4   ,"102,534   ",3.9   
28,Mississippi,1996,02,"2,014,788   ","1,251,811   ",62.1   ,"1,174,201   ",58.3   ,"77,610   ",6.2   
29,Missouri,1996,02,"4,072,268   ","2,847,782   ",69.9   ,"2,717,132   ",66.7   ,"130,650   ",4.6   
30,Montana,1996,02,"663,742   ","445,926   ",67.2   ,"420,367   ",63.3   ,"25,559   ",5.7   
31,Nebraska,1996,02,"1,239,426   ","911,734   ",73.6   ,"886,608   ",71.5   ,"25,126   ",2.8   
32,Nevada,1996,02,"1,258,881   ","871,813   ",69.3   ,"825,780   ",65.6   ,"46,033   ",5.3   
33,New Hampshire,1996,02,"888,521   ","630,996   ",71.0   ,"607,778   ",68.4   ,"23,218   ",3.7   
34,New Jersey,1996,02,"6,222,747   ","4,127,813   ",66.3   ,"3,863,930   ",62.1   ,"263,883   ",6.4   
35,New Mexico,1996,02,"1,270,793   ","810,396   ",63.8   ,"749,188   ",59.0   ,"61,208   ",7.6   
36,New York,1996,02,"14,208,329   ","8,687,022   ",61.1   ,"8,138,326   ",57.3   ,"548,696   ",6.3   
51000,New York city,1996,02,"5,945,403   ","3,339,035   ",56.2   ,"3,055,355   ",51.4   ,"283,680   ",8.5   
37,North Carolina,1996,02,"5,665,639   ","3,818,283   ",67.4   ,"3,642,042   ",64.3   ,"176,241   ",4.6   
38,North Dakota,1996,02,"480,845   ","343,618   ",71.5   ,"332,601   ",69.2   ,"11,017   ",3.2   
39,Ohio,1996,02,"8,507,471   ","5,635,046   ",66.2   ,"5,347,687   ",62.9   ,"287,359   ",5.1   
40,Oklahoma,1996,02,"2,469,683   ","1,569,821   ",63.6   ,"1,503,419   ",60.9   ,"66,402   ",4.2   
41,Oregon,1996,02,"2,480,199   ","1,693,040   ",68.3   ,"1,602,213   ",64.6   ,"90,827   ",5.4   
42,Pennsylvania,1996,02,"9,391,046   ","5,928,105   ",63.1   ,"5,578,297   ",59.4   ,"349,808   ",5.9   
44,Rhode Island,1996,02,"785,659   ","512,664   ",65.3   ,"484,859   ",61.7   ,"27,805   ",5.4   
45,South Carolina,1996,02,"2,834,690   ","1,864,421   ",65.8   ,"1,761,912   ",62.2   ,"102,509   ",5.5   
46,South Dakota,1996,02,"542,051   ","388,453   ",71.7   ,"375,525   ",69.3   ,"12,928   ",3.3   
47,Tennessee,1996,02,"4,119,266   ","2,737,366   ",66.5   ,"2,595,110   ",63.0   ,"142,256   ",5.2   
48,Texas,1996,02,"13,964,276   ","9,656,654   ",69.2   ,"9,069,123   ",64.9   ,"587,531   ",6.1   
49,Utah,1996,02,"1,435,022   ","1,029,909   ",71.8   ,"995,208   ",69.4   ,"34,701   ",3.4   
50,Vermont,1996,02,"452,188   ","323,638   ",71.6   ,"310,072   ",68.6   ,"13,566   ",4.2   
51,Virginia,1996,02,"5,016,785   ","3,419,768   ",68.2   ,"3,270,656   ",65.2   ,"149,112   ",4.4   
53,Washington,1996,02,"4,162,968   ","2,858,057   ",68.7   ,"2,681,114   ",64.4   ,"176,943   ",6.2   
54,West Virginia,1996,02,"1,436,526   ","789,324   ",54.9   ,"725,663   ",50.5   ,"63,661   ",8.1   
55,Wisconsin,1996,02,"3,936,149   ","2,903,474   ",73.8   ,"2,794,614   ",71.0   ,"108,860   ",3.7   
56,Wyoming,1996,02,"361,211   ","253,707   ",70.2   ,"241,291   ",66.8   ,"12,416   ",4.9   
01,Alabama,1996,03,"3,275,991   ","2,069,354   ",63.2   ,"1,958,835   ",59.8   ,"110,519   ",5.3   
02,Alaska,1996,03,"418,283   ","305,954   ",73.1   ,"282,608   ",67.6   ,"23,346   ",7.6   
04,Arizona,1996,03,"3,423,585   ","2,264,140   ",66.1   ,"2,143,034   ",62.6   ,"121,106   ",5.3   
05,Arkansas,1996,03,"1,930,157   ","1,230,276   ",63.7   ,"1,167,002   ",60.5   ,"63,274   ",5.1   
06,California,1996,03,"23,371,745   ","15,318,645   ",65.5   ,"14,139,758   ",60.5   ,"1,178,887   ",7.7   
037,Los Angeles County,1996,03,"6,688,475   ","4,305,917   ",64.4   ,"3,933,032   ",58.8   ,"372,885   ",8.7   
08,Colorado,1996,03,"2,944,068   ","2,156,284   ",73.2   ,"2,064,343   ",70.1   ,"91,941   ",4.3   
09,Connecticut,1996,03,"2,554,106   ","1,742,533   ",68.2   ,"1,651,517   ",64.7   ,"91,016   ",5.2   
10,Delaware,1996,03,"562,030   ","386,939   ",68.8   ,"366,889   ",65.3   ,"20,050   ",5.2   
